199;1;14;8;39;false;0,1,0,1,1,1,1,2,2,1,2,2,3,3
200;1;14;8;39;false;0,1,0,1,1,1,1,2,2,0,2,2,3,3
201;1;14;8;39;false;0,1,0,1,1,1,1,2,1,2,2,2,3,3
202;1;14;8;39;false;0,1,0,1,1,1,1,2,0,2,2,2,3,3
203;1;14;8;39;false;0,1,0,1,1,1,1,1,2,2,2,2,3,3
204;1;14;8;39;false;0,0,1,1,1,1,2,1,1,2,2,2,3,3
205;1;14;8;39;false;0,0,1,1,1,1,1,2,2,2,3,2,2,3
206;1;14;8;39;false;0,0,1,1,1,1,1,2,2,2,2,3,2,3
207;1;14;8;39;false;0,0,1,1,1,1,1,2,2,2,2,3,1,3
208;1;14;8;39;false;0,0,1,1,1,1,1,2,2,2,2,3,0,3
209;1;14;8;39;false;0,0,1,1,1,1,1,2,2,2,1,2,3,3
210;1;14;8;39;false;0,0,1,1,1,1,1,2,2,2,0,2,3,3
211;1;14;8;39;false;0,0,1,1,1,1,1,2,2,1,2,2,3,3
212;1;14;8;39;false;0,0,1,1,1,1,1,2,2,0,2,2,3,3
213;1;14;8;39;false;0,0,1,1,1,1,1,2,1,2,2,2,3,3
214;1;14;8;39;false;0,0,1,1,1,1,1,2,0,2,2,2,3,3
215;1;14;8;39;true;0,0,1,1,1,1,1,1,2,2,2,2,3,3
216;1;14;8;39;false;0,0,1,1,1,1,1,0,2,2,2,2,3,3
217;1;14;8;39;false;0,0,1,1,1,1,0,1,2,2,2,2,3,3
219;2;14;39;2;false;0,1,1,1,1,2,2,2,3,3,2,3,3,3
220;2;14;39;2;false;0,1,1,1,1,2,2,2,3,2,3,3,3,3
222;3;14;21;5;false;0,1,1,1,1,2,2,1,3,2,2,3,3,3
223;3;14;21;5;false;0,1,1,1,1,2,1,2,3,2,2,3,3,3
224;3;14;21;5;false;0,1,1,1,1,2,1,2,2,3,3,2,3,3
225;3;14;21;5;false;0,1,1,1,1,2,1,2,2,3,2,3,3,3
226;3;14;21;5;false;0,1,1,1,1,1,2,2,2,3,2,3,3,3
228;1;15;8;212;false;0,1,1,1,1,2,2,1,2,0,3,2,2,1,3
229;1;15;8;212;false;0,1,1,1,1,2,2,1,2,0,3,2,2,0,3
230;1;15;8;212;false;0,1,1,1,1,2,2,1,0,2,2,3,2,1,3
231;1;15;8;212;false;0,1,1,1,1,2,2,1,0,2,2,3,2,0,3
232;1;15;8;212;false;0,1,1,1,1,2,2,1,0,2,2,3,1,2,3
233;1;15;8;212;false;0,1,1,1,1,2,2,1,0,2,2,3,1,1,3
234;1;15;8;212;false;0,1,1,1,1,2,2,1,0,2,2,3,1,0,3
235;1;15;8;212;false;0,1,1,1,1,2,2,1,0,2,2,3,0,2,3
236;1;15;8;212;false;0,1,1,1,1,2,2,1,0,2,2,3,0,1,3
237;1;15;8;212;false;0,1,1,1,1,2,2,1,0,2,2,3,0,0,3
238;1;15;8;212;false;0,1,1,1,1,2,2,0,1,2,1,3,2,2,3
239;1;15;8;212;false;0,1,1,1,1,2,1,2,2,0,3,2,2,1,3
240;1;15;8;212;false;0,1,1,1,1,2,1,2,2,0,3,2,2,0,3
241;1;15;8;212;false;0,1,1,1,0,2,1,1,2,1,2,2,3,2,3
242;1;15;8;212;false;0,1,1,1,0,2,1,1,2,1,2,2,3,1,3
243;1;15;8;212;false;0,1,1,1,0,2,1,1,2,1,2,2,3,0,3
244;1;15;8;212;false;0,1,1,1,0,2,1,1,2,1,2,1,2,3,3
245;1;15;8;212;false;0,1,1,1,0,2,1,1,2,1,2,0,2,3,3
246;1;15;8;212;false;0,1,1,1,0,2,1,1,2,0,1,2,2,3,3
247;1;15;8;212;false;0,1,1,1,0,2,0,1,1,2,1,2,2,3,3
248;1;15;8;212;false;0,1,1,0,1,1,2,1,1,2,2,2,3,2,3
249;1;15;8;212;false;0,1,1,0,1,1,2,1,1,2,2,2,3,1,3
250;1;15;8;212;false;0,1,1,0,1,1,2,1,1,2,2,2,3,0,3
251;1;15;8;212;false;0,1,1,0,1,1,2,1,1,2,2,1,2,3,3
252;1;15;8;212;false;0,1,1,0,1,1,2,1,1,2,2,0,2,3,3
253;1;15;8;212;false;0,1,1,0,1,1,1,2,1,2,2,2,3,2,3
254;1;15;8;212;false;0,1,1,0,1,1,1,2,1,2,2,2,3,1,3
255;1;15;8;212;false;0,1,1,0,1,1,1,2,1,2,2,2,3,0,3
256;1;15;8;212;false;0,1,1,0,1,1,1,2,1,2,2,2,1,3,3
257;1;15;8;212;false;0,1,1,0,1,1,1,2,1,2,2,2,0,3,3
258;1;15;8;212;false;0,1,1,0,1,1,1,2,1,2,2,1,2,3,3
259;1;15;8;212;false;0,1,1,0,1,1,1,2,1,2,2,0,2,3,3
260;1;15;8;212;false;0,1,0,1,1,1,2,1,1,2,2,2,3,2,3
261;1;15;8;212;false;0,1,0,1,1,1,2,1,1,2,2,2,3,1,3
262;1;15;8;212;false;0,1,0,1,1,1,2,1,1,2,2,2,3,0,3
263;1;15;8;212;false;0,1,0,1,1,1,2,1,1,2,2,1,2,3,3
264;1;15;8;212;false;0,1,0,1,1,1,2,1,1,2,2,0,2,3,3
265;1;15;8;212;false;0,1,0,1,1,1,2,1,1,2,1,2,2,3,3
266;1;15;8;212;false;0,1,0,1,1,1,2,1,1,2,0,2,2,3,3
267;1;15;8;212;false;0,1,0,1,1,1,2,1,1,1,2,2,2,3,3
268;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,2,3,2,1,3
269;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,2,3,2,0,3
270;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,2,3,1,2,3
271;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,2,3,1,1,3
272;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,2,3,1,0,3
273;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,2,3,0,2,3
274;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,2,3,0,1,3
275;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,2,3,0,0,3
276;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,1,2,3,2,3
277;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,1,2,3,1,3
278;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,1,2,3,0,3
279;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,1,1,2,3,3
280;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,1,0,2,3,3
281;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,0,2,3,2,3
282;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,0,2,3,1,3
283;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,0,2,3,0,3
284;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,0,1,2,3,3
285;1;15;8;212;false;0,1,0,1,1,1,1,2,2,2,0,0,2,3,3
286;1;15;8;212;false;0,1,0,1,1,1,1,2,2,1,2,2,3,2,3
287;1;15;8;212;false;0,1,0,1,1,1,1,2,2,1,2,2,3,1,3
288;1;15;8;212;false;0,1,0,1,1,1,1,2,2,1,2,2,3,0,3
289;1;15;8;212;false;0,1,0,1,1,1,1,2,2,1,2,1,2,3,3
290;1;15;8;212;false;0,1,0,1,1,1,1,2,2,1,2,0,2,3,3
291;1;15;8;212;false;0,1,0,1,1,1,1,2,2,0,2,2,3,2,3
292;1;15;8;212;false;0,1,0,1,1,1,1,2,2,0,2,2,3,1,3
293;1;15;8;212;false;0,1,0,1,1,1,1,2,2,0,2,2,3,0,3
294;1;15;8;212;false;0,1,0,1,1,1,1,2,2,0,2,1,2,3,3
295;1;15;8;212;false;0,1,0,1,1,1,1,2,2,0,2,0,2,3,3
296;1;15;8;212;false;0,1,0,1,1,1,1,2,1,2,2,2,3,2,3
297;1;15;8;212;false;0,1,0,1,1,1,1,2,1,2,2,2,3,1,3
298;1;15;8;212;false;0,1,0,1,1,1,1,2,1,2,2,2,3,0,3
299;1;15;8;212;false;0,1,0,1,1,1,1,2,1,2,2,2,1,3,3
300;1;15;8;212;false;0,1,0,1,1,1,1,2,1,2,2,2,0,3,3
301;1;15;8;212;false;0,1,0,1,1,1,1,2,1,2,2,1,2,3,3
302;1;15;8;212;false;0,1,0,1,1,1,1,2,1,2,2,0,2,3,3
303;1;15;8;212;false;0,1,0,1,1,1,1,2,1,2,1,2,2,3,3
304;1;15;8;212;false;0,1,0,1,1,1,1,2,1,2,0,2,2,3,3
305;1;15;8;212;false;0,1,0,1,1,1,1,2,1,1,2,2,2,3,3
306;1;15;8;212;false;0,1,0,1,1,1,1,2,1,0,2,2,2,3,3
307;1;15;8;212;false;0,1,0,1,1,1,1,2,0,2,2,2,3,2,3
308;1;15;8;212;false;0,1,0,1,1,1,1,2,0,2,2,2,3,1,3
309;1;15;8;212;false;0,1,0,1,1,1,1,2,0,2,2,2,3,0,3
310;1;15;8;212;false;0,1,0,1,1,1,1,2,0,2,2,1,2,3,3
311;1;15;8;212;false;0,1,0,1,1,1,1,2,0,2,2,0,2,3,3
312;1;15;8;212;false;0,1,0,1,1,1,1,2,0,2,1,2,2,3,3
313;1;15;8;212;false;0,1,0,1,1,1,1,2,0,2,0,2,2,3,3
314;1;15;8;212;false;0,1,0,1,1,1,1,1,2,2,2,2,3,2,3
315;1;15;8;212;false;0,1,0,1,1,1,1,1,2,2,2,2,3,1,3
316;1;15;8;212;false;0,1,0,1,1,1,1,1,2,2,2,2,3,0,3
317;1;15;8;212;false;0,1,0,1,1,1,1,1,2,2,2,2,1,3,3
318;1;15;8;212;false;0,1,0,1,1,1,1,1,2,2,2,2,0,3,3
319;1;15;8;212;false;0,1,0,1,1,1,1,1,2,2,2,1,2,3,3
320;1;15;8;212;false;0,1,0,1,1,1,1,1,2,2,2,0,2,3,3
321;1;15;8;212;false;0,1,0,1,1,1,1,1,2,2,1,2,2,3,3
322;1;15;8;212;false;0,1,0,1,1,1,1,1,2,2,0,2,2,3,3
323;1;15;8;212;false;0,1,0,1,1,1,1,0,2,1,2,2,2,3,3
324;1;15;8;212;false;0,1,0,1,1,1,0,2,1,1,2,2,2,3,3
325;1;15;8;212;false;0,1,0,1,0,1,1,1,2,1,2,2,2,3,3
326;1;15;8;212;false;0,1,0,1,0,1,1,1,1,2,2,2,2,3,3
327;1;15;8;212;false;0,1,0,0,1,1,1,1,2,1,2,2,2,3,3
328;1;15;8;212;false;0,0,1,1,1,1,2,1,1,2,2,2,3,2,3
329;1;15;8;212;false;0,0,1,1,1,1,2,1,1,2,2,2,3,1,3
330;1;15;8;212;false;0,0,1,1,1,1,2,1,1,2,2,2,3,0,3
331;1;15;8;212;false;0,0,1,1,1,1,2,1,1,2,2,1,2,3,3
332;1;15;8;212;false;0,0,1,1,1,1,2,1,1,2,2,0,2,3,3
333;1;15;8;212;false;0,0,1,1,1,1,2,1,1,2,1,2,2,3,3
334;1;15;8;212;false;0,0,1,1,1,1,2,1,1,2,0,2,2,3,3
335;1;15;8;212;false;0,0,1,1,1,1,2,1,1,1,2,2,2,3,3
336;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,3,2,2,1,3
337;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,3,2,2,0,3
338;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,2,3,2,1,3
339;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,2,3,2,0,3
340;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,2,3,1,2,3
341;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,2,3,1,1,3
342;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,2,3,1,0,3
343;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,2,3,0,2,3
344;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,2,3,0,1,3
345;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,2,3,0,0,3
346;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,1,3,2,2,3
347;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,1,2,3,2,3
348;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,1,2,3,1,3
349;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,1,2,3,0,3
350;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,1,1,2,3,3
351;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,1,0,2,3,3
352;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,0,3,2,2,3
353;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,0,2,3,2,3
354;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,0,2,3,1,3
355;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,0,2,3,0,3
356;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,0,1,2,3,3
357;1;15;8;212;false;0,0,1,1,1,1,1,2,2,2,0,0,2,3,3
358;1;15;8;212;false;0,0,1,1,1,1,1,2,2,1,2,3,2,2,3
359;1;15;8;212;false;0,0,1,1,1,1,1,2,2,1,2,2,3,2,3
360;1;15;8;212;false;0,0,1,1,1,1,1,2,2,1,2,2,3,1,3
361;1;15;8;212;false;0,0,1,1,1,1,1,2,2,1,2,2,3,0,3
362;1;15;8;212;false;0,0,1,1,1,1,1,2,2,1,2,2,1,3,3
363;1;15;8;212;false;0,0,1,1,1,1,1,2,2,1,2,2,0,3,3
364;1;15;8;212;false;0,0,1,1,1,1,1,2,2,1,2,1,2,3,3
365;1;15;8;212;false;0,0,1,1,1,1,1,2,2,1,2,0,2,3,3
366;1;15;8;212;false;0,0,1,1,1,1,1,2,2,1,1,2,2,3,3
367;1;15;8;212;false;0,0,1,1,1,1,1,2,2,1,0,2,2,3,3
368;1;15;8;212;false;0,0,1,1,1,1,1,2,2,0,2,3,2,2,3
369;1;15;8;212;false;0,0,1,1,1,1,1,2,2,0,2,2,3,2,3
370;1;15;8;212;false;0,0,1,1,1,1,1,2,2,0,2,2,3,1,3
371;1;15;8;212;false;0,0,1,1,1,1,1,2,2,0,2,2,3,0,3
372;1;15;8;212;false;0,0,1,1,1,1,1,2,2,0,2,1,2,3,3
373;1;15;8;212;false;0,0,1,1,1,1,1,2,2,0,2,0,2,3,3
374;1;15;8;212;false;0,0,1,1,1,1,1,2,2,0,1,2,2,3,3
375;1;15;8;212;false;0,0,1,1,1,1,1,2,2,0,0,2,2,3,3
376;1;15;8;212;false;0,0,1,1,1,1,1,2,1,2,2,3,2,2,3
377;1;15;8;212;false;0,0,1,1,1,1,1,2,1,2,2,2,3,2,3
378;1;15;8;212;false;0,0,1,1,1,1,1,2,1,2,2,2,3,1,3
379;1;15;8;212;false;0,0,1,1,1,1,1,2,1,2,2,2,3,0,3
380;1;15;8;212;false;0,0,1,1,1,1,1,2,1,2,2,2,2,3,3
381;1;15;8;212;false;0,0,1,1,1,1,1,2,1,2,2,2,1,3,3
382;1;15;8;212;false;0,0,1,1,1,1,1,2,1,2,2,2,0,3,3
383;1;15;8;212;false;0,0,1,1,1,1,1,2,1,2,2,1,2,3,3
384;1;15;8;212;false;0,0,1,1,1,1,1,2,1,2,2,0,2,3,3
385;1;15;8;212;false;0,0,1,1,1,1,1,2,1,2,1,2,2,3,3
386;1;15;8;212;false;0,0,1,1,1,1,1,2,1,2,0,2,2,3,3
387;1;15;8;212;false;0,0,1,1,1,1,1,2,1,1,2,2,2,3,3
388;1;15;8;212;false;0,0,1,1,1,1,1,2,1,0,2,2,2,3,3
389;1;15;8;212;false;0,0,1,1,1,1,1,2,0,2,2,3,2,2,3
390;1;15;8;212;false;0,0,1,1,1,1,1,2,0,2,2,2,3,2,3
391;1;15;8;212;false;0,0,1,1,1,1,1,2,0,2,2,2,3,1,3
392;1;15;8;212;false;0,0,1,1,1,1,1,2,0,2,2,2,3,0,3
393;1;15;8;212;false;0,0,1,1,1,1,1,2,0,2,2,1,2,3,3
394;1;15;8;212;false;0,0,1,1,1,1,1,2,0,2,2,0,2,3,3
395;1;15;8;212;false;0,0,1,1,1,1,1,2,0,2,1,2,2,3,3
396;1;15;8;212;false;0,0,1,1,1,1,1,2,0,2,0,2,2,3,3
397;1;15;8;212;false;0,0,1,1,1,1,1,2,0,1,2,2,2,3,3
398;1;15;8;212;false;0,0,1,1,1,1,1,2,0,0,2,2,2,3,3
399;1;15;8;212;false;0,0,1,1,1,1,1,1,2,2,2,3,2,2,3
400;1;15;8;212;false;0,0,1,1,1,1,1,1,2,2,2,2,3,2,3
401;1;15;8;212;false;0,0,1,1,1,1,1,1,2,2,2,2,3,1,3
402;1;15;8;212;false;0,0,1,1,1,1,1,1,2,2,2,2,3,0,3
403;1;15;8;212;true;0,0,1,1,1,1,1,1,2,2,2,2,2,3,3
404;1;15;8;212;false;0,0,1,1,1,1,1,1,2,2,2,2,1,3,3
405;1;15;8;212;false;0,0,1,1,1,1,1,1,2,2,2,2,0,3,3
406;1;15;8;212;false;0,0,1,1,1,1,1,1,2,2,2,1,2,3,3
407;1;15;8;212;false;0,0,1,1,1,1,1,1,2,2,2,0,2,3,3
408;1;15;8;212;false;0,0,1,1,1,1,1,1,2,2,1,2,2,3,3
409;1;15;8;212;false;0,0,1,1,1,1,1,1,2,2,0,2,2,3,3
410;1;15;8;212;false;0,0,1,1,1,1,1,1,2,1,2,2,2,3,3
411;1;15;8;212;false;0,0,1,1,1,1,1,1,2,0,2,2,2,3,3
412;1;15;8;212;true;0,0,1,1,1,1,1,1,1,2,2,2,2,3,3
413;1;15;8;212;false;0,0,1,1,1,1,1,1,0,2,2,2,2,3,3
414;1;15;8;212;false;0,0,1,1,1,1,1,0,2,2,2,2,3,2,3
415;1;15;8;212;false;0,0,1,1,1,1,1,0,2,2,2,2,3,1,3
416;1;15;8;212;false;0,0,1,1,1,1,1,0,2,2,2,2,3,0,3
417;1;15;8;212;false;0,0,1,1,1,1,1,0,2,2,2,1,2,3,3
418;1;15;8;212;false;0,0,1,1,1,1,1,0,2,2,2,0,2,3,3
419;1;15;8;212;false;0,0,1,1,1,1,1,0,2,2,1,2,2,3,3
420;1;15;8;212;false;0,0,1,1,1,1,1,0,2,2,0,2,2,3,3
421;1;15;8;212;false;0,0,1,1,1,1,1,0,2,1,2,2,2,3,3
422;1;15;8;212;false;0,0,1,1,1,1,0,2,1,1,2,2,2,3,3
423;1;15;8;212;false;0,0,1,1,1,1,0,1,2,2,2,2,3,2,3
424;1;15;8;212;false;0,0,1,1,1,1,0,1,2,2,2,2,3,1,3
425;1;15;8;212;false;0,0,1,1,1,1,0,1,2,2,2,2,3,0,3
426;1;15;8;212;false;0,0,1,1,1,1,0,1,2,2,2,1,2,3,3
427;1;15;8;212;false;0,0,1,1,1,1,0,1,2,2,2,0,2,3,3
428;1;15;8;212;false;0,0,1,1,1,1,0,1,2,2,1,2,2,3,3
429;1;15;8;212;false;0,0,1,1,1,1,0,1,2,2,0,2,2,3,3
